year,code,country_origin,country_consignment,net_mass,cif_etb,cif_usd
2016,72179000,China,China,21597796.75,24928858.27,1970724.36
2016,10059000,Argentina,Djibouti,8641127.06,11407781.65,872793.54
2016,34012010,Indonesia,Indonesia,118270772.93,54176354.94,7513177.28
2016,38231900,Malaysia,Malaysia,48167218.08,69416434.01,5136658.37
2016,87041000,Thailand,Thailand,13360.0,1863526.82,85789.44
2016,85285900,Greece,Greece,371.11,1850981.84,85211.92
2016,84775900,China,Djibouti,11810.0,1847133.37,85034.75
2016,90215000,United States,Netherlands,66.0,1846122.48,84988.21
2016,38099100,"Korea, Republic of","Korea, Republic of",14936.66,1839167.55,84668.04
2016,84433100,Slovakia,United Arab Emirates,3300.0,1823006.16,83924.03
2016,82029900,Sweden,Germany,2503.24,1810689.89,83357.04
2016,84143000,Spain,Spain,21938.0,1794759.63,82623.67
2016,85162900,China,China,3946491.5,11230682.3,688923.65
2016,85291000,China,Djibouti,5268930.19,455376.48,258610.23
2016,84439910,China,United Arab Emirates,11789899.69,20852764.56,1499473.47
2016,90309090,China,China,6483757.03,1870215.57,383732.54
2016,85271300,China,China,14243452.32,15496720.02,1351110.23
2016,84198100,Italy,Italy,9231269.61,27284986.91,1677797.07
2016,70109000,China,Djibouti,2172103.63,2405449.03,191551.23
2016,58063900,China,United Arab Emirates,3157610.47,628154.4,172995.23
2016,33051090,Czech Republic,Netherlands,1848576.22,101401.21,89634.59
2016,82032000,China,China,6144885.64,1101662.49,328268.02
2016,38089190,China,China,17691051.11,64632294.66,3746914.08
2016,84642000,China,China,7107574.57,15880073.04,1044241.24
2016,85114000,China,China,8663347.18,18224468.0,1230603.58
2016,85437000,China,China,107072399.53,10784890.76,5422189.91
2016,87120000,China,Djibouti,71379.47,2108203.19,97145.43
2016,85015200,Germany,Germany,4367766.79,1873794.26,286891.0
2016,84538000,China,China,4176406.27,2359984.0,297549.65
2016,61034900,China,China,9844960.11,16698721.14,1217113.81
2016,57019000,China,Hong Kong,5690.5,432.12,277.99
2016,38249090,China,China,10181525.22,8347976.81,822495.84
2016,69089000,Egypt,Djibouti,3859215.5,4145049.06,301711.37
2016,54076900,Turkey,Turkey,2696084.07,2707251.31,247074.82
2016,84132000,China,China,1991353.69,2364068.38,198040.52
2016,84145900,China,South Africa,5691.31,46335.77,2393.42
2016,84796000,India,India,24451.7,1853050.49,85940.27
2016,84152000,China,China,3282792.57,63713.01,153505.45
2016,29171900,Indonesia,Djibouti,3201075.77,5828112.25,409080.75
2016,84688000,China,China,9215406.77,3823331.2,594446.46
2016,39042200,"Korea, Republic of","Korea, Republic of",3617828.67,8211415.72,517986.04
2016,84213190,China,China,4127931.76,1276650.38,247526.96
2016,84222000,China,China,2180028.14,40145.34,101509.28
2016,84821000,Japan,United Arab Emirates,4089703.74,10008339.32,646098.34
2016,85079090,China,China,1246977.3,6082666.77,335092.21
2016,85393920,China,China,15932679.89,12507990.95,1301203.96
2016,35061000,India,India,1482573.87,1851496.47,149287.29
2016,54022000,China,China,5227164.91,10456791.02,709402.84
2016,84031000,China,China,4119465.63,174971265.76,8175050.09
2016,31059000,Morocco,Morocco,1278741066.44,1978708229.19,137970799.12
2016,10019900,Germany,Germany,149174322.0,804475180.43,37034871.42
2016,10079000,Italy,United States,17910000.0,281356539.04,12952547.82
2016,84119100,China,China,10353.0,246487395.0,11347309.65
2016,15119010,Indonesia,Indonesia,1046798761.69,1094167011.35,93555861.54
2016,31021000,United Arab Emirates,United Arab Emirates,231479733.19,174171248.07,16372771.57
2016,87041000,China,Djibouti,1119516698.99,578429077.51,77361999.19
2016,27101990,Kuwait,Kuwait,3564906197.05,5027466210.2,358503875.66
2016,10063000,India,Djibouti,946762491.72,559570238.24,63982148.83
2016,84021900,China,China,21196992.47,287347143.69,14058699.63
2016,82055900,India,India,2607845.16,1169645.53,172910.29
2016,85439000,China,China,82312240.49,303408901.55,17751701.49
2016,10011900,Ukraine,Ukraine,271057342.42,837788235.59,44862988.21
2016,73089090,Turkey,Turkey,246564895.75,110488876.51,16250044.31
2016,15119010,Malaysia,Malaysia,866258009.72,859429655.62,75381403.34
2016,84071000,Hong Kong,Hong Kong,1061922893.75,138699285.43,55270614.22
2016,85176900,Sweden,Sweden,111296774.39,123307501.91,10796647.55
2016,15119010,Malaysia,Somalia,250521888.29,166943532.45,18561259.77
2016,85461000,China,China,50270434.98,306080874.43,16281424.62
2016,31059000,Russian Federation,Russian Federation,665213063.46,1032185852.81,72059999.55
2016,10019900,Ukraine,Ukraine,335428644.88,332285206.98,26143828.26
2016,87042190,Japan,Djibouti,714539787.91,677405896.43,63789259.57
2016,40112000,China,China,326838199.69,552895743.11,39812643.29
2016,27101990,Bahrain,Bahrain,2591693829.38,1832474797.83,184691304.86
2016,15119010,United Arab Emirates,Somalia,216571736.16,102198465.56,14214478.59
2016,10019900,Latvia,Latvia,327966467.95,323564205.86,25417994.29
2016,85235900,China,China,2350657.51,136180540.75,6376325.14
2016,73089090,Austria,Slovenia,89302554.12,214557461.54,13774917.01
2016,19019090,Italy,United States,273962546.72,367854688.42,28161749.34
2016,10019900,Russian Federation,Russian Federation,423629026.16,645384873.31,41870060.41
2016,73101000,China,China,29827807.95,113190186.29,6531049.16
2016,73089090,China,China,686581518.11,630384267.38,59427260.1
2016,27101990,Saudi Arabia,Saudi Arabia,1120603672.86,1183985382.82,95931209.26
2016,27101990,Bahrain,Saudi Arabia,436681056.61,663915385.57,46560018.38
2016,88052900,United Kingdom,United Kingdom,618921.47,84842611.94,3933186.12
2016,72072000,China,China,1484084363.83,837775019.77,94959898.06
2016,17011300,India,Somalia,424346004.9,368297048.32,32923483.62
2016,10011900,United States,United States,1851981463.31,1394106897.96,133101585.4
2016,62034900,China,China,353805239.38,282664363.5,29174545.7
2016,10019900,Italy,Ukraine,184983553.61,224443339.82,16832117.68
2016,10019900,Romania,Romania,1615082246.9,2107493898.96,145127051.53
2016,85042300,China,China,28642108.85,100714068.29,5925313.24
2016,64029900,China,China,448563345.03,396235069.94,38554670.91
2016,15162010,United States,United States,139329931.25,285895369.12,18996483.87
2016,7131000,United States,United States,833653571.58,272841945.48,48594381.62
2016,85072090,France,Sweden,126278.06,32643347.99,1502771.28
2016,72091700,India,India,2736000.0,28258909.04,1300928.96
2016,30049090,India,India,187515162.59,300891185.72,22313478.69
2016,85176900,United States,Tunisia,165.0,26767545.46,1232272.45
2016,85352100,Turkey,Turkey,74756.47,26060063.9,1199702.79
2016,19019090,United States,United States,49914272.55,54385362.67,4557220.58
2016,72104900,India,Belgium,40161585.27,40174481.59,3514588.22
2016,44182000,China,China,25993228.56,56790291.96,3755132.89
2016,87042110,Japan,Djibouti,115544785.2,124161576.87,10966342.12
2016,38231900,Indonesia,Indonesia,114347085.3,94923763.61,9106890.99
2016,11010000,Egypt,Somalia,80831283.92,95422711.94,7371724.92
2016,72161000,China,China,46171991.77,36495111.21,3648006.43
2016,84742000,China,China,173692656.3,12990378.89,8469880.63
2016,19019090,Italy,South Africa,73495977.59,24035055.5,4280158.15
2016,40111000,India,India,122523127.05,188648834.29,14125345.95
2016,44071000,Austria,Austria,69956734.74,81177177.26,6538966.77
2016,84195000,China,China,255479534.65,13297328.92,12294170.64
2016,88033000,France,France,171033202.3,174364426.69,15899774.89
2016,87033390,Japan,Japan,12968809.07,42225137.61,2531115.12
2016,33021010,Ireland,Netherlands,148584188.53,279839976.46,19691635.71
2016,72091800,India,India,121121408.28,114850786.92,9910035.97
2016,84771000,Italy,Italy,32834650.34,2394846.79,1620245.37
2016,73102900,Czech Republic,Belgium,30261302.55,6033425.95,1659364.17
2016,84212100,Greece,Greece,64167696.0,51761350.26,5324232.02
2016,21069020,Egypt,Egypt,58392528.06,70729357.39,5933461.21
2016,88033000,United States,United States,507578447.64,541922559.26,48303771.9
2016,84212100,Germany,Belgium,26269839.45,7685450.54,1561000.54
2016,30066000,United States,United States,37469947.31,14942419.72,2412067.9
2016,87042200,Spain,Djibouti,431220037.57,368870777.32,36637576.82
2016,17019900,India,Djibouti,101921032.07,135468558.99,10122593.63
2016,15119010,Malaysia,Djibouti,76034994.2,84225380.89,7104869.76
2016,54071000,China,China,179405085.49,186512431.67,16569823.17
2016,73079900,China,China,96937407.81,152032030.25,11317814.88
2016,84433200,Indonesia,United Arab Emirates,29930804.56,11173269.28,1889976.02
2016,62052000,China,Somalia,3170919.43,38881412.26,1923603.68
2016,10051000,South Africa,South Africa,37001.4,43398176.09,1997910.8
2016,19021990,Turkey,Somalia,87292613.81,51490799.41,6046776.47
2016,19019090,Italy,Belgium,347456612.82,262987377.49,26803691.29
2016,87032490,Japan,Japan,7029256.78,87936020.49,4356420.76
2016,87042200,China,China,227610578.86,183230095.32,18725445.33
2016,27150000,"Iran, Islamic Republic of","Iran, Islamic Republic of",14752510.83,36995125.98,2073369.37
2016,76149000,China,China,1168044051.12,9673620.51,53792541.23
2016,55020000,United States,Belgium,142627.2,20047443.72,922905.42
2016,62033900,China,China,69929810.14,110518340.9,8266705.93
2016,73089090,Italy,Italy,128062127.33,94977929.73,9985691.36
2016,84295900,Japan,Japan,64332056.48,22617709.45,3964867.57
2016,87033290,South Africa,South Africa,102080662.81,251258404.86,16201246.66
2016,85432000,China,China,23374493.06,1915414.52,1163708.96
2016,72104100,India,Djibouti,102158801.19,132159298.75,10033151.44
2016,21021000,Egypt,Egypt,60219291.97,30120541.65,4076703.72
2016,72091700,Ukraine,Ukraine,76605556.58,174088380.28,10494556.1
2016,27101910,Sudan,Sudan,450154754.26,445337841.9,37754035.3
2016,94060000,China,China,270426372.43,199161493.85,20845754.46
2016,32089000,China,China,43454041.48,35721542.37,3590271.83
2016,85287290,China,China,138220308.6,186921304.96,14879198.91
2016,76042900,China,China,172101595.23,47757162.51,9951640.77
2016,48043900,Bulgaria,Bulgaria,44397959.96,35864828.7,3523577.99
2016,21069050,United States,United States,12318665.42,33932579.12,2100818.29
2016,39233010,United Arab Emirates,United Arab Emirates,147480318.71,79728625.68,10216321.33
2016,85021200,Italy,Italy,19541720.26,44207920.7,2920792.62
2016,62034200,China,China,62582170.68,92625695.09,7114294.47
2016,85442000,China,China,110847655.77,296588622.53,18678236.03
2016,87042190,Japan,United Arab Emirates,136466616.55,142507742.96,12766932.61
2016,62059000,China,China,43358098.34,80848107.57,5694970.09
2016,85177000,China,Hong Kong,55850173.17,62229127.49,5429292.01
2016,40112000,Japan,United Arab Emirates,24674355.83,57386587.68,3745344.93
2016,30022000,Belgium,Belgium,179453740.23,374696307.93,25508308.11
2016,84295900,China,China,82458420.63,68911236.35,6915835.63
2016,21061000,France,Denmark,22021736.14,16672595.64,1756254.48
2016,87021010,Japan,Finland,63873975.16,75353392.46,6370205.52
2016,84069000,India,India,20692491.45,238425.31,961132.77
2016,40112000,Egypt,Egypt,73272821.8,32876956.18,4827532.14
2016,96190030,Turkey,Turkey,60672674.21,76252983.51,6228697.62
2016,48099000,Thailand,Thailand,40327748.01,52656838.99,4096384.24
2016,85371000,China,China,96379606.06,272726022.64,16960227.37
2016,94036000,China,China,64147692.17,144571171.34,9285015.3
2016,61113000,China,China,65006144.35,85169918.64,6872464.58
2016,84068200,China,China,54619015.94,25677602.74,3677772.8
2016,87041000,Italy,Italy,64288925.09,45104247.08,4994070.39
2016,49119990,China,China,24263202.45,19705838.93,2012614.14
2016,85441100,China,China,5182429.35,48939856.11,2477864.64
2016,85340000,China,Hong Kong,13670619.47,62031347.7,3483882.58
2016,85176900,China,China,143627560.05,347441371.26,22605487.54
2016,64021900,China,China,78721953.27,71268234.64,6838759.02
2016,72149900,Turkey,Turkey,177955774.49,80499342.68,10877092.78
2016,85389020,China,China,10296951.3,26660251.96,1691723.72
2016,87033390,Japan,United Arab Emirates,26818092.04,56338040.85,3817878.28
2016,76052900,Bahrain,Bahrain,221378.0,17108404.58,787603.62
2016,84118100,United States,Germany,735.0,16819101.92,774285.26
2016,74071000,United Arab Emirates,United Arab Emirates,148717.0,16415414.26,755701.07
2016,72179000,Italy,Italy,30107620.68,35910200.16,2958473.91
2016,84798990,Finland,Finland,26696.0,15289374.05,703862.61
2016,85071000,Indonesia,Indonesia,39087236.33,51015279.26,4077996.99
2016,39172900,Netherlands,Netherlands,1790730.56,16098253.82,820759.25
2016,72142000,Ukraine,Ukraine,51189116.31,52921200.29,4315823.64
2016,19021990,Oman,Somalia,33283122.33,21924361.91,2408756.25
2016,39021000,India,United Arab Emirates,49500.0,1659157.48,76381.08
2016,87041000,China,China,308735854.34,424232246.83,33326946.54
2016,39021000,Saudi Arabia,Saudi Arabia,222412266.4,101764006.93,11517237.06
2016,87043200,Italy,Italy,36661813.99,55784503.55,4232144.11
2016,62099000,China,China,37085800.48,51576340.12,4062406.84
2016,84182110,China,China,48693536.38,41709061.78,4115028.62
2016,90189000,Switzerland,Switzerland,14590384.54,14344192.14,1331647.62
2016,48184030,Egypt,Egypt,28600189.64,52411320.46,3700429.85
2016,85414000,China,China,66163065.1,65089323.47,6008619.76
2016,84433100,China,United Arab Emirates,115401366.59,50831522.64,7634248.81
2016,72123000,India,India,72651650.81,60408096.37,5768611.33
2016,84772000,Italy,Italy,161766.61,25918250.04,1198645.37
2016,61082900,China,China,29121726.93,27270081.63,2583828.22
2016,87042200,Italy,Spain,55640947.17,121238673.42,8097567.22
2016,36020000,India,India,22698683.2,88612538.31,4935413.77
2016,68151000,United States,United States,49341440.73,29802539.11,3642774.29
2016,39269090,China,China,86371414.85,85695798.76,7779642.34
2016,27101990,Egypt,Egypt,149569634.51,174364479.05,14563740.99
2016,27149000,United Arab Emirates,Djibouti,19181453.68,14043601.01,1414475.39
2016,85131020,China,China,107033829.19,54427160.92,7311386.84
2016,72099000,Ukraine,United Kingdom,20885660.9,38412031.08,2472523.01
2016,87021090,Japan,Djibouti,69437902.04,77992949.69,6758496.03
2016,74081100,Egypt,Egypt,76982460.76,100579347.28,8115008.08
2016,21069010,United States,United States,21868416.84,14738755.14,1661756.93
2016,83011000,China,China,72154452.82,25479529.98,4423742.5
2016,61071100,China,China,47437888.53,37985359.79,3897031.97
2016,11072000,Netherlands,Netherlands,18479432.27,18906078.73,1576068.2
2016,87042200,Spain,Spain,36046912.61,27917641.76,2928616.67
2016,30049090,China,China,127410572.37,155043799.89,12909377.89
2016,73239300,China,China,125805099.92,89935158.04,9694164.91
2016,87042110,Japan,Netherlands,33860384.2,44260248.35,3572848.05
2016,68118900,China,China,19853699.31,1187921.42,954162.97
2016,31059000,Israel,Netherlands,2125264.22,3382142.78,242554.55
2016,66019900,China,China,16322648.04,72089043.0,3987284.61
2016,19019090,Belgium,Italy,675000.0,13601922.66,626178.99
2016,30042000,France,Denmark,15992.0,12551687.38,577830.29
2016,28371100,Australia,Australia,256000.0,12505509.12,575704.43
2016,85043100,China,China,16143001.83,35611973.94,2375453.54
2016,87032490,South Africa,South Africa,38368.0,12157398.64,559678.79
2016,84709000,China,China,12727863.09,50442.99,587190.9
2016,84261900,China,China,32716217.76,16944695.47,2258070.32
2016,86080000,China,China,13052547.7,1828940.76,684238.73
2016,96081000,Kenya,Kenya,19789400.57,50427463.55,3220204.95
2016,61159900,China,China,37491850.35,33896837.45,3258575.59
2016,85442000,Sweden,Sweden,2470444.69,14247649.93,769287.79
2016,48025600,India,India,41011402.93,60377718.05,4453380.29
2016,85392900,China,China,17172322.34,4695442.27,1000033.53
2016,40112000,China,Djibouti,57115320.81,36535706.78,4235716.9
2016,38123000,Turkey,Turkey,16366057.93,9642823.5,1166449.43
2016,87042190,Japan,Somalia,42543049.33,75872798.6,5424918.77
2016,38245000,China,China,7831964.86,16120261.29,1056463.89
2016,36020000,China,China,23177462.87,34060666.44,2531495.78
2016,61109000,China,China,36592482.33,38880450.08,3459011.4
2016,84793000,China,China,19928119.38,30419897.34,2297520.7
2016,39019000,Thailand,Thailand,27953532.71,21013278.09,2176116.07
2016,11071000,Netherlands,Djibouti,15842722.5,28144454.4,1897412.17
2016,85352900,India,India,16117065.42,23945357.48,1836784.95
2016,85142000,India,India,14025747.85,2676811.86,763975.52
2016,40112000,India,India,45932415.14,46290789.86,4182875.47
2016,84194000,India,India,17515333.7,6472505.56,1094951.93
2016,85049090,China,China,39183857.68,34411263.48,3366964.96
2016,84131900,Italy,Italy,11787070.65,16160324.82,1282362.76
2016,87042110,Japan,Germany,37186068.35,32490391.5,3186997.19
2016,84294000,China,China,78800290.23,43394965.58,5563072.47
2016,44123900,China,China,39591204.9,63541759.79,4495179.61
2016,30049090,Germany,Germany,30926097.36,86854938.49,5417690.38
2016,90158000,Finland,Netherlands,12542943.54,964545.47,621716.87
2016,27101990,Morocco,Morocco,9158907.51,23100067.0,1442007.65
2016,74081100,United Arab Emirates,United Arab Emirates,54469544.58,57087779.06,5090121.61
2016,69089000,China,China,121466545.57,124047486.33,10057433.73
2016,72104900,China,China,53595216.83,57799326.17,4875767.4
2016,39181090,China,China,22973997.03,104539758.2,5606947.82
2016,30043900,India,India,470917534.9,694720778.69,53604561.93
2016,87032390,Thailand,United Arab Emirates,64447325.98,49103074.06,5207876.56
2016,88033000,United States,Germany,49282219.47,43901642.09,4289490.84
2016,85177000,Hong Kong,Hong Kong,21381904.3,52414203.47,3395567.33
2016,39019000,Saudi Arabia,Saudi Arabia,22921642.9,8689203.02,1407541.89
2016,85372000,China,China,173150084.6,400837501.69,26389779.38
2016,11072000,Germany,Belgium,969000.0,11252224.95,518008.16
2016,94055090,China,Hungary,64164.5,11243959.65,517627.65
2016,85016400,United States,Germany,116.0,11122299.79,512026.91
2016,40112000,China,Somalia,76823272.89,49807958.04,5796014.24
2016,30039090,United Arab Emirates,United Arab Emirates,2480.0,10590672.15,487552.87
2016,94018000,China,China,43580257.01,71117519.2,5170968.92
2016,87021010,Japan,Netherlands,5379497.7,62680256.56,3114605.83
2016,84659200,China,China,4584245.08,16678347.24,968122.99
2016,42022900,China,China,48844287.41,30103733.46,3570131.2
2016,21069010,France,France,12175154.83,11088010.13,1055850.06
2016,84794000,China,China,11009029.45,120000.04,507424.18
2016,85340000,China,China,75750445.35,141897679.18,10017768.08
2016,62043900,China,China,34068193.12,82004370.3,5315095.79
2016,85021100,China,United Arab Emirates,41788553.39,45164609.81,3962420.69
2016,61042300,China,China,24064371.42,23115599.22,2162981.65
2016,84142090,China,China,213486.16,11964151.22,555634.08
2016,87021010,Japan,United Arab Emirates,46916470.62,28940496.07,3472936.17
2016,79011100,India,United Arab Emirates,11260763.51,13823146.99,1133989.62
2016,24022000,China,United Arab Emirates,17573496.83,18552359.29,1661490.1
2016,84362900,Netherlands,Netherlands,11645553.33,1288037.46,594212.75
2016,84778000,China,China,34779159.8,52197830.13,3972109.31
2016,70109000,United Arab Emirates,United Arab Emirates,40040378.38,77463390.89,5017699.03
2016,85235900,China,Hong Kong,11808143.05,2311227.06,649841.52
2016,72103000,India,India,216982987.68,119557318.3,14631797.75
2016,40111000,Japan,United Arab Emirates,28584503.7,43987945.08,3315307.21
2016,29411000,India,India,23602662.08,35508263.49,2716177.32
2016,15119090,Indonesia,Indonesia,13363395.28,16904802.43,1307393.3
2016,62063000,China,China,38951734.55,51526830.99,4148497.31
2016,94060000,United Arab Emirates,United Arab Emirates,32786201.55,59657446.79,4164850.25
2016,40114000,India,India,16814046.79,5889873.34,1033406.69
2016,87042110,Thailand,Netherlands,7379008.01,9983145.19,795165.67
2016,62143000,China,China,57224054.3,42524686.77,4551930.69
2016,39174000,Italy,Italy,16769363.66,4877163.15,980562.07
2016,87042200,China,Djibouti,97110741.39,66754587.44,7470183.87
2016,39021000,Saudi Arabia,United Arab Emirates,68940794.67,32822413.61,4504835.75
2016,84295900,Japan,Djibouti,33637220.44,37042478.14,3224196.86
2016,39041000,China,China,32497974.22,77033657.43,4815353.88
2016,15119010,Indonesia,Djibouti,110299367.66,136589996.87,10940561.28
2016,85287290,Egypt,Egypt,30724306.21,8699262.19,1812838.28
2016,85287290,"Korea, Republic of","Korea, Republic of",43691218.89,68548251.7,5155552.73
2016,87042200,Italy,Belgium,14106158.2,3277505.53,795384.6
2016,54023300,China,China,43931276.64,43508067.22,3880425.6
2016,84452000,Swaziland,Malaysia,25508.72,10442617.02,480736.99
2016,84773000,Canada,Luxembourg,2219.0,10309824.67,474623.76
2016,84305000,"Korea, Republic of","Korea, Republic of",98220.0,10185372.23,468894.45
2016,72091600,India,India,502360.0,10009772.2,460810.52
2016,29299090,China,Djibouti,137200.0,9817734.37,451969.85
2016,10061000,India,Djibouti,11935911.81,13458168.47,1056807.59
2016,29291000,"Korea, Republic of",Djibouti,2866496.01,12498050.06,690773.65
2016,85408900,India,United Arab Emirates,10035857.14,4126209.02,648307.73
2016,69022000,China,China,2513212.88,20187232.98,996578.24
2016,84772000,China,China,9079368.06,37844347.33,2149399.02
2016,85078090,Malawi,Malawi,9447435.23,5340998.88,680768.64
2016,85072090,China,China,16186935.45,11861744.3,1285513.4
2016,87042110,Japan,Norway,20997219.64,37428252.76,2668592.47
2016,84295900,Japan,United Arab Emirates,32837422.51,31271601.24,2919385.04
2016,84212390,China,China,5470800.74,14282991.28,906648.53
2016,55093200,Indonesia,Indonesia,46056833.22,85520736.84,5955262.16
2016,15119010,Malaysia,Indonesia,42982473.18,27458955.94,3083611.81
2016,84749000,Italy,Italy,23752108.99,23350869.45,2160137.23
2016,38089390,India,India,39426418.08,42816298.38,3723411.58
2016,87089900,China,China,94171342.4,87263252.65,8283277.73
2016,15121910,Turkey,Turkey,17799387.29,25342611.67,1927787.68
2016,85043300,China,China,29853956.63,167382435.11,9065712.68
2016,73029000,Turkey,Turkey,41992301.82,120669684.38,7398568.91
2016,84743200,China,China,51346408.49,37093619.53,4027064.37
2016,44071000,Austria,Slovenia,64768357.43,62248952.11,5490773.65
2016,34011190,Indonesia,Indonesia,28064347.04,11692326.51,1778108.65
2016,84314900,China,China,58889246.0,47470101.93,4868423.63
2016,62044300,China,China,36256958.11,56833995.16,4267528.34
2016,84303900,"Korea, Republic of","Korea, Republic of",9973111.46,776018.93,490958.25
2016,87042190,Japan,Oman,31525994.53,31016469.28,2864313.94
2016,73065000,India,India,82797552.7,54030600.64,5945940.69
2016,70109000,India,India,19452080.02,35198556.33,2319597.64
2016,84224000,China,China,33460715.36,38692998.07,3309744.29
2016,49011000,United Arab Emirates,United Arab Emirates,9900955.17,13274736.56,1032623.36
2016,84749000,Belgium,Belgium,9889965.31,472431.72,470408.48
2016,70133700,China,China,30016544.08,51952430.77,3592140.57
2016,72091700,China,Djibouti,11044463.06,14073094.4,1049206.43
2016,70052100,China,Djibouti,1793298.52,453737.37,91535.16
2016,39021000,Oman,Oman,6549828.64,28077097.3,1538912.09
2016,84199090,China,China,19541356.11,22943978.63,1940891.46
2016,84714110,Poland,United Arab Emirates,3228008.25,16271474.12,896767.48
2016,72109000,China,China,6869220.58,14895056.88,986673.25
2016,73084000,United Arab Emirates,United Arab Emirates,28116276.86,14181223.72,1883123.43
2016,39072000,Netherlands,United Arab Emirates,16332664.31,21999993.63,1721174.19
2016,84295100,China,Belgium,36150.0,8895702.4,409523.13
2016,84381000,South Africa,South Africa,3418.0,8873589.32,408505.13
2016,72171000,Ukraine,Ukraine,990661.0,8358346.03,384785.36
2016,39219000,China,China,47719318.66,53635014.44,4560068.32
2016,85291000,China,United Arab Emirates,14888074.06,24784819.75,1802853.24
2016,38159000,Turkey,Turkey,18746754.57,8693393.96,1233320.95
2016,85044090,Philippines,United Arab Emirates,13025287.69,2923072.9,731251.08
2016,69089000,India,Djibouti,34572976.81,38664221.56,2798303.75
2016,84219900,Poland,Poland,68974.39,8733811.33,403929.71
2016,11071000,Belgium,Belgium,15253980.54,18751391.11,1451687.81
2016,84137090,China,China,12395742.07,23034605.6,1625454.52
2016,38089190,Germany,Turkey,20292.9,18280723.13,841831.52
2016,33029090,Spain,Spain,5064613.38,18115489.62,1059151.61
2016,84812000,China,China,49420536.25,12223198.35,2833417.15
2016,39172100,Turkey,Turkey,23733915.91,20497164.34,2026368.14
2016,44111400,China,China,115153827.81,38226893.76,6519378.01
2016,48030090,Egypt,Egypt,32016124.23,36030473.03,3047843.75
2016,84807900,China,China,27903485.11,15023441.19,1962841.3
2016,73083000,China,China,39483550.33,38878784.48,3573648.04
2016,90189000,United States,France,8305395.93,75163.41,384769.07
2016,39041000,"Taiwan, Province of China",Djibouti,3407892.25,13204807.28,734997.98
2016,11071000,Germany,Belgium,34623586.19,69202780.8,4434215.07
2016,84383000,India,India,9131689.57,2417736.12,528790.62
2016,84522900,Japan,Japan,2788681.54,9952663.44,585503.61
2016,29173200,"Korea, Republic of",Djibouti,16974682.99,4157710.2,938187.06
2016,84283900,India,India,8175043.04,1319223.37,435689.98
2016,87042110,Japan,Finland,20049134.68,39593094.04,2724159.9
2016,90230000,Germany,Germany,29543449.31,40792475.51,3235348.84
2016,87041000,Japan,United Arab Emirates,29096075.87,33205069.01,2845991.81
2016,87041000,Italy,Djibouti,27353640.03,35316095.68,2849827.43
2016,63014000,China,China,32064013.29,43210107.7,3418085.81
2016,85078090,China,Hong Kong,29651267.81,28527290.92,2676902.15
2016,84371000,India,India,540834.12,10526855.73,505812.05
2016,84743200,Germany,Germany,8250048.19,6565493.46,680063.01
2016,64059000,China,China,30700148.14,32745363.39,2897920.72
2016,61121900,China,China,32879180.06,44816154.83,3558991.13
2016,39269090,Spain,Spain,8941213.48,144384.2,412032.95
2016,24012000,Brazil,Brazil,24521847.34,38547206.38,2870940.37
2016,39072000,"Korea, Republic of","Korea, Republic of",69648168.82,26180936.27,4258710.39
2016,62046200,China,China,26059647.91,31305237.43,2630350.6
2016,73269090,India,India,27852266.74,12412910.19,1825154.46
2016,87032390,Japan,Germany,31668423.46,21342298.45,2430934.82
2016,34011900,Indonesia,Indonesia,30430143.92,16470494.78,2059574.01
2016,39209100,Turkey,Turkey,72080.0,8064095.37,371239.22
2016,84295900,United Kingdom,Germany,102635.0,8035208.72,369909.39
2016,84386090,Germany,Austria,8252.0,7969225.33,366871.77
2016,55034000,India,India,288000.0,7912291.04,364250.74
2016,84388000,Italy,Germany,21815.0,7905724.4,363948.44
2016,62046900,China,China,19624940.99,22300437.67,1922769.02
2016,15119010,Oman,Somalia,247464.0,7511842.92,345815.69
2016,85021300,United Kingdom,United Kingdom,39848054.85,19359983.42,2717492.81
2016,17011300,United Arab Emirates,Djibouti,7900714.76,8576696.96,678756.28
2016,87021010,Japan,Germany,21449910.93,21344459.11,1958360.16
2016,84049090,China,China,7465217.18,109351.94,345793.96
2016,39189090,China,China,14284387.3,13048278.94,1215155.16
2016,29157010,Indonesia,Djibouti,45271171.63,43346436.78,3856008.78
2016,84362900,China,China,1916030.57,8577418.36,479885.81
2016,68041000,India,India,23718818.38,25928771.31,2094270.24
2016,85365000,China,China,21363390.95,32782080.68,2469738.16
2016,84551000,China,China,34895796.22,8545175.0,1989832.74
2016,36010000,Turkey,Turkey,24353892.81,28904020.67,2345441.44
2016,73181500,China,China,89217054.25,85981343.24,7898910.45
2016,84378000,China,China,58593750.7,20329870.06,3595129.57
2016,38089990,China,China,59401148.6,36892856.35,4395142.62
2016,84295900,United States,Djibouti,4162691.77,9339370.41,616232.93
2016,17011400,India,Djibouti,50321666.06,65003931.15,4822797.0
2016,34012010,Malaysia,Malaysia,32338404.43,35233033.33,2945585.95
2016,17011300,India,Djibouti,85346481.34,78243493.34,6840242.9
2016,15079010,Egypt,Egypt,26429032.62,23207397.55,2200251.27
2016,84596900,China,China,17116315.87,23956853.48,1862872.39
2016,84138190,India,India,3267166.03,11074069.21,656597.1
2016,28272000,China,China,8408826.17,1000833.79,410048.29
2016,87033390,Japan,Gibraltar,17428414.08,32413826.01,2288540.09
2016,27129000,Hungary,Slovenia,4690973.71,10198699.11,661331.67
